CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn
CUST008858,Male,21,0,No,No,22,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-to-month,Electronic Check,85.55,1906.43,2,3,Yes
CUST008859,Female,31,0,Yes,No,48,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,20.0,923.5,1,4,No
CUST008860,Female,68,1,No,No,36,Yes,Cable,Yes,No,No,Yes,Yes,No,One year,Mailed Check,46.89,1734.95,1,2,No
CUST008861,Female,60,1,Yes,Yes,56,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Mailed Check,26.85,1450.17,1,3,No
CUST008862,Female,45,0,No,No,7,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Mailed Check,40.09,324.13,1,1,Yes
CUST008863,Male,51,0,Yes,No,40,Yes,Cable,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,48.44,1889.43,0,5,No
CUST008864,Female,65,1,Yes,Yes,19,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,31.51,639.34,0,4,No
CUST008865,Female,38,0,No,No,66,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Bank Transfer,55.91,3635.95,1,1,No
CUST008866,Male,24,0,Yes,Yes,57,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-month,Credit Card,57.82,3272.47,1,2,Yes
CUST008867,Male,36,0,Yes,Yes,60,No,Cable,No,No,No,Yes,No,No,Month-to-month,Mailed Check,32.2,1895.48,1,5,Yes
CUST008868,Male,65,1,No,No,18,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Electronic Check,53.25,936.9,1,2,Yes
CUST008869,Female,29,0,Yes,Yes,39,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,52.15,2062.47,1,4,Yes
CUST008870,Female,38,0,Yes,Yes,14,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One year,Credit Card,41.61,542.77,0,3,No
CUST008871,Male,49,0,No,No,57,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Mailed Check,90.98,5138.77,0,2,Yes
CUST008872,Male,45,0,No,No,13,No,DSL,No,No,Yes,No,No,Yes,One year,Credit Card,44.97,580.47,1,1,No
CUST008873,Female,75,1,Yes,Yes,65,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-month,Electronic Check,71.7,4686.88,0,1,Yes
CUST008874,Female,68,1,Yes,No,21,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-month,Bank Transfer,92.63,1996.34,1,4,Yes
CUST008875,Female,39,0,Yes,Yes,18,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-month,Mailed Check,108.01,1884.27,3,5,Yes
CUST008876,Male,71,1,Yes,No,58,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Two year,Mailed Check,107.22,6276.05,2,3,No
CUST008877,Male,55,0,No,No,26,Yes,Cable,Yes,Yes,Yes,No,No,No,Month-to-month,Credit Card,44.15,1134.36,0,3,No
CUST008878,Male,50,0,No,No,46,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-month,Electronic Check,99.16,4534.46,2,2,Yes
CUST008879,Female,69,1,Yes,No,14,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.25,230.03,0,1,No
CUST008880,Male,80,1,No,No,22,No,DSL,Yes,No,No,No,Yes,Yes,One year,Credit Card,75.24,1671.89,2,2,No
CUST008881,Male,34,0,No,No,37,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-month,Electronic Check,59.34,2179.19,1,3,No
CUST008882,Female,74,1,No,No,31,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two year,Credit Card,46.89,1433.08,0,1,No
CUST008883,Male,71,1,Yes,No,70,No,Fiber Optic,Yes,Yes,No,No,Yes,No,One year,Electronic Check,61.65,4306.33,2,1,No
CUST008884,Female,44,0,Yes,No,32,No,DSL,Yes,Yes,No,No,No,No,One year,Bank Transfer,84.12,2700.97,1,5,Yes
CUST008885,Female,72,1,No,No,39,Yes,Cable,Yes,No,No,No,No,No,Month-to-month,Electronic Check,59.0,2357.31,0,3,Yes
CUST008886,Female,52,0,No,No,29,No,Cable,No,No,No,Yes,No,Yes,One year,Mailed Check,61.96,1828.9,1,1,No
CUST008887,Male,58,0,Yes,No,27,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Two year,Electronic Check,93.38,2485.09,1,2,Yes
CUST008888,Female,49,0,No,No,10,Yes,Fiber Optic,No,No,Yes,No,No,No,Two year,Electronic Check,91.4,879.38,1,3,No
CUST008889,Male,25,0,Yes,No,18,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,27.67,538.45,0,5,Yes
CUST008890,Male,61,1,No,No,6,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Credit Card,61.82,353.61,0,3,Yes
CUST008891,Male,80,1,Yes,Yes,14,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,20.0,314.78,1,5,No
CUST008892,Male,46,0,Yes,No,23,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Bank Transfer,112.51,2647.34,1,4,Yes
CUST008893,Female,55,0,Yes,Yes,29,No,Cable,No,Yes,No,Yes,Yes,No,Month-to-month,Credit Card,65.36,1860.41,1,1,No
CUST008894,Female,47,0,Yes,No,29,No,Cable,No,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,55.99,1605.28,1,3,No
CUST008895,Male,35,0,No,No,9,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One year,Credit Card,79.81,727.87,1,2,Yes
CUST008896,Female,18,0,Yes,Yes,65,Yes,Cable,No,Yes,No,No,Yes,No,One year,Credit Card,87.22,5675.91,0,1,Yes
CUST008897,Female,57,0,No,No,10,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,One year,Bank Transfer,57.86,635.49,2,4,Yes
CUST008898,Male,66,1,Yes,Yes,39,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-month,Bank Transfer,73.49,2812.53,1,2,No
CUST008899,Female,35,0,Yes,No,59,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Electronic Check,118.28,7023.25,2,4,No
CUST008900,Female,70,1,Yes,Yes,15,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-month,Bank Transfer,85.77,1277.17,1,2,Yes
CUST008901,Female,23,0,No,No,5,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,20.0,106.54,0,1,Yes
CUST008902,Female,68,1,No,No,58,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,29.67,1727.05,1,2,Yes
CUST008903,Male,64,1,No,No,47,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-month,Credit Card,80.7,3747.05,1,2,No
CUST008904,Male,69,1,Yes,Yes,4,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic Check,76.52,346.66,1,4,Yes
CUST008905,Female,59,0,No,No,61,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Month-to-month,Electronic Check,78.67,4740.53,3,3,No
CUST008906,Female,48,0,Yes,Yes,50,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic Check,59.29,2971.92,2,5,Yes
CUST008907,Male,29,0,Yes,No,9,Yes,Cable,Yes,Yes,No,Yes,No,No,One year,Credit Card,70.63,608.87,2,4,No
CUST008908,Female,57,0,Yes,Yes,53,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Two year,Credit Card,31.73,1636.88,3,5,No
CUST008909,Female,57,0,Yes,Yes,44,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-month,Mailed Check,104.41,4616.35,1,3,No
CUST008910,Male,61,1,Yes,Yes,9,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Credit Card,36.63,344.92,1,2,Yes
CUST008911,Female,80,1,No,No,43,No,Cable,No,No,No,No,Yes,Yes,Month-to-month,Bank Transfer,72.21,3055.67,0,3,No
CUST008912,Male,21,0,No,No,61,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic Check,34.59,2099.49,3,2,Yes
CUST008913,Male,56,0,Yes,Yes,44,No,Cable,No,No,Yes,Yes,Yes,Yes,Two year,Mailed Check,58.5,2518.51,0,2,Yes
CUST008914,Male,40,0,No,No,28,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,27.04,715.62,2,1,No
CUST008915,Male,58,0,No,No,66,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Credit Card,75.84,4971.12,0,1,Yes
CUST008916,Female,31,0,No,No,61,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-month,Electronic Check,88.45,5369.54,1,1,Yes
CUST008917,Male,22,0,Yes,Yes,15,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two year,Mailed Check,81.07,1182.6,1,2,Yes
CUST008918,Female,59,0,No,No,69,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Bank Transfer,23.11,1539.37,0,4,Yes
CUST008919,Female,75,1,No,No,13,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Month-to-month,Bank Transfer,53.44,733.96,2,1,Yes
CUST008920,Male,45,0,No,No,16,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-month,Electronic Check,100.44,1625.88,0,3,Yes
CUST008921,Male,43,0,No,No,69,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Month-to-month,Mailed Check,58.14,4013.89,0,4,No
CUST008922,Female,50,0,No,No,69,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Mailed Check,79.95,5479.56,1,1,Yes
CUST008923,Female,77,1,No,No,39,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Bank Transfer,55.46,2178.19,0,2,Yes
CUST008924,Male,77,1,Yes,No,64,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-month,Mailed Check,66.52,4217.42,3,3,Yes
CUST008925,Male,56,0,No,No,18,No,Cable,Yes,No,Yes,No,No,No,Month-to-month,Credit Card,35.57,581.91,1,4,Yes
CUST008926,Female,42,0,No,No,48,Yes,Cable,Yes,Yes,No,No,No,No,Month-to-month,Electronic Check,28.47,1407.83,1,3,Yes
CUST008927,Male,28,0,No,No,26,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Electronic Check,110.14,2842.62,0,1,Yes
CUST008928,Male,53,0,No,No,23,No,Cable,Yes,Yes,Yes,No,No,Yes,One year,Credit Card,70.94,1614.9,0,3,No
CUST008929,Female,54,0,Yes,Yes,72,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Credit Card,60.34,4309.28,0,5,No
CUST008930,Male,41,0,Yes,No,71,No,Fiber Optic,Yes,No,Yes,No,Yes,No,One year,Credit Card,85.74,6101.65,2,5,Yes
CUST008931,Female,30,0,Yes,Yes,66,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,20.0,1335.09,0,3,Yes
CUST008932,Male,33,0,Yes,Yes,71,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic Check,35.1,2461.13,3,5,No
CUST008933,Female,65,1,No,No,31,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Mailed Check,31.58,940.25,0,1,No
CUST008934,Female,37,0,Yes,Yes,66,Yes,Fiber Optic,Yes,No,No,No,No,Yes,One year,Credit Card,71.08,4714.88,1,4,No
CUST008935,Male,57,0,Yes,No,26,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Bank Transfer,54.48,1363.12,1,5,No
CUST008936,Female,67,1,No,No,5,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Mailed Check,49.0,189.71,4,3,No
CUST008937,Female,54,0,Yes,No,2,No,Cable,Yes,No,Yes,No,Yes,Yes,One year,Credit Card,59.22,148.95,0,1,Yes
CUST008938,Female,49,0,No,No,40,Yes,Cable,Yes,Yes,No,Yes,Yes,No,One year,Bank Transfer,47.49,1910.62,4,3,No
CUST008939,Male,42,0,No,No,34,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Credit Card,80.25,2746.54,2,2,Yes
CUST008940,Female,30,0,No,No,15,No,Cable,Yes,No,Yes,Yes,No,No,Month-to-month,Credit Card,67.37,1051.68,1,5,Yes
CUST008941,Male,69,1,Yes,No,68,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Electronic Check,58.02,3891.4,1,1,Yes
CUST008942,Male,18,0,No,No,1,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,57.67,74.89,2,3,Yes
CUST008943,Female,33,0,No,No,30,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,48.81,1513.54,1,1,Yes
CUST008944,Male,29,0,No,No,21,Yes,Cable,No,Yes,Yes,Yes,Yes,No,One year,Bank Transfer,50.43,1055.22,3,2,No
CUST008945,Male,69,1,Yes,No,46,No,DSL,No,No,No,No,Yes,No,Month-to-month,Electronic Check,57.75,2693.81,2,1,Yes
CUST008946,Male,39,0,Yes,No,51,No,Fiber Optic,No,Yes,No,Yes,No,Yes,One year,Bank Transfer,78.03,3968.29,4,4,Yes
CUST008947,Female,43,0,No,No,71,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-month,Credit Card,77.03,5450.63,1,5,Yes
CUST008948,Male,33,0,Yes,No,37,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Credit Card,38.22,1405.03,1,5,Yes
CUST008949,Female,25,0,Yes,Yes,50,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,44.03,2261.28,3,1,Yes
CUST008950,Male,76,1,Yes,Yes,20,No,Cable,No,Yes,Yes,No,No,Yes,Month-to-month,Bank Transfer,60.47,1217.67,4,1,Yes
CUST008951,Female,78,1,Yes,No,18,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,50.93,961.1,2,2,Yes
CUST008952,Male,65,1,Yes,Yes,67,No,Cable,No,No,No,No,Yes,Yes,Two year,Mailed Check,36.05,2399.72,1,1,Yes
CUST008953,Male,29,0,Yes,No,21,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Mailed Check,63.61,1280.95,0,2,No
CUST008954,Male,34,0,No,No,56,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Credit Card,66.12,3671.7,0,5,No
CUST008955,Female,22,0,No,No,30,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Mailed Check,67.02,1957.54,2,1,No
CUST008956,Female,73,1,Yes,Yes,15,Yes,Cable,No,No,No,No,No,Yes,Two year,Electronic Check,43.93,679.56,3,5,No
CUST008957,Male,54,0,Yes,Yes,32,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Month-to-month,Electronic Check,81.94,2662.83,1,1,Yes
CUST008958,Male,76,1,No,No,37,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Bank Transfer,89.91,3330.8,2,3,Yes
CUST008959,Male,58,0,Yes,Yes,38,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,One year,Bank Transfer,69.07,2590.14,0,1,No
CUST008960,Female,47,0,No,No,36,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Bank Transfer,63.31,2330.89,1,1,Yes
CUST008961,Female,69,1,Yes,No,34,Yes,Cable,No,No,No,Yes,No,Yes,Two year,Bank Transfer,67.05,2240.62,3,5,No
CUST008962,Female,34,0,Yes,Yes,32,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic Check,66.27,2114.41,2,1,Yes
CUST008963,Male,32,0,No,No,4,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Electronic Check,90.15,360.57,1,3,Yes
CUST008964,Male,21,0,Yes,Yes,67,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Credit Card,32.33,2174.9,0,5,No
CUST008965,Female,63,1,No,No,40,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-month,Mailed Check,86.78,3464.34,2,1,Yes
CUST008966,Male,44,0,No,No,21,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic Check,44.27,888.32,4,2,Yes
CUST008967,Female,35,0,No,No,55,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,57.2,3140.34,0,2,No
CUST008968,Male,24,0,Yes,No,1,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-to-month,Credit Card,56.12,73.99,1,4,No
CUST008969,Male,68,1,No,No,44,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,26.68,1146.57,1,1,No
CUST008970,Female,64,1,Yes,No,55,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank Transfer,46.24,2596.74,0,1,No
CUST008971,Male,44,0,No,No,39,No,Cable,No,No,No,No,No,Yes,One year,Bank Transfer,91.3,3590.24,0,3,No
CUST008972,Female,44,0,No,No,50,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-to-month,Electronic Check,66.29,3349.97,0,2,Yes
CUST008973,Female,79,1,Yes,No,62,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Mailed Check,79.07,4924.14,0,1,No
CUST008974,Female,61,1,Yes,Yes,11,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Bank Transfer,76.44,797.27,1,5,No
CUST008975,Female,52,0,Yes,No,24,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Mailed Check,48.49,1144.94,2,4,No
CUST008976,Female,48,0,No,No,38,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Electronic Check,45.9,1797.56,1,1,Yes
CUST008977,Female,70,1,Yes,Yes,25,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Two year,Bank Transfer,95.92,2350.4,2,4,Yes
CUST008978,Female,52,0,No,No,0,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Electronic Check,59.0,36.05,1,1,Yes
CUST008979,Male,79,1,No,No,16,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,51.65,791.98,2,2,No
CUST008980,Female,33,0,No,No,64,No,DSL,No,No,No,Yes,Yes,Yes,One year,Electronic Check,66.53,4240.36,4,3,Yes
CUST008981,Male,47,0,No,No,63,No,Cable,No,No,Yes,No,Yes,Yes,Two year,Bank Transfer,51.49,3254.02,1,3,No
CUST008982,Male,47,0,Yes,Yes,22,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-month,Mailed Check,72.05,1544.77,2,4,No
CUST008983,Male,51,0,No,No,52,No,DSL,No,No,Yes,No,No,No,Two year,Bank Transfer,51.32,2687.75,2,5,No
CUST008984,Female,67,1,Yes,No,64,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Two year,Mailed Check,73.29,4720.71,2,3,No
CUST008985,Male,60,1,No,No,2,No,DSL,No,No,No,Yes,No,No,Month-to-month,Credit Card,20.0,63.54,2,1,Yes
CUST008986,Female,37,0,No,No,2,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,36.93,96.99,1,5,Yes
CUST008987,Male,37,0,No,No,8,Yes,Cable,Yes,No,Yes,Yes,No,No,Month-to-month,Mailed Check,75.32,619.13,0,2,No
CUST008988,Female,57,0,No,No,20,No,Fiber Optic,Yes,No,No,No,Yes,Yes,One year,Bank Transfer,73.24,1426.0,0,5,No
CUST008989,Male,58,0,Yes,Yes,42,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Credit Card,54.52,2277.53,0,2,No
CUST008990,Female,66,1,Yes,Yes,69,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Bank Transfer,62.4,4250.36,1,4,Yes
CUST008991,Male,78,1,Yes,Yes,10,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank Transfer,20.0,206.0,0,5,Yes
CUST008992,Male,43,0,No,No,58,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Credit Card,61.18,3594.93,1,3,No
CUST008993,Female,75,1,Yes,No,67,No,DSL,No,No,Yes,No,No,No,Two year,Credit Card,53.59,3636.61,2,5,No
CUST008994,Female,54,0,Yes,Yes,48,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank Transfer,59.15,2812.25,2,4,No
CUST008995,Male,60,1,No,No,7,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One year,Electronic Check,87.09,587.52,0,5,Yes
CUST008996,Male,29,0,Yes,Yes,34,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,62.78,2079.57,3,2,Yes
CUST008997,Female,65,1,No,No,18,No,Cable,Yes,Yes,Yes,Yes,No,No,Two year,Bank Transfer,53.64,951.12,0,5,No
CUST008998,Male,29,0,Yes,Yes,57,Yes,Cable,No,Yes,No,Yes,No,Yes,One year,Credit Card,62.27,3533.74,2,3,No
CUST008999,Male,36,0,Yes,No,29,Yes,Cable,No,No,Yes,No,Yes,No,Month-to-month,Electronic Check,20.13,606.22,2,4,Yes
CUST009000,Female,50,0,No,No,56,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Credit Card,102.94,5779.96,0,3,Yes
CUST009001,Male,52,0,Yes,No,63,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Two year,Credit Card,61.57,3849.24,1,4,No
CUST009002,Male,25,0,No,No,69,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Credit Card,76.4,5310.48,1,3,Yes
CUST009003,Male,41,0,No,No,14,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-month,Mailed Check,79.43,1125.76,2,4,Yes
CUST009004,Female,53,0,No,No,42,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Credit Card,63.4,2693.88,1,3,Yes
CUST009005,Male,23,0,No,No,64,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-month,Credit Card,96.89,6148.7,1,4,No
CUST009006,Male,20,0,No,No,53,No,Cable,Yes,Yes,Yes,No,No,No,Month-to-month,Bank Transfer,64.06,3420.89,1,2,Yes
CUST009007,Male,79,1,Yes,No,69,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Bank Transfer,69.65,4863.05,1,5,No
CUST009008,Male,37,0,No,No,53,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-month,Bank Transfer,73.72,3897.11,1,1,Yes
CUST009009,Male,41,0,No,No,64,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-month,Credit Card,115.24,7418.5,1,5,Yes
CUST009010,Male,43,0,No,No,4,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Mailed Check,35.73,114.24,1,3,Yes
CUST009011,Male,34,0,Yes,No,49,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,91.31,4484.36,3,1,Yes
CUST009012,Female,68,1,No,No,59,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,44.3,2649.31,0,3,No
CUST009013,Male,48,0,Yes,No,25,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Electronic Check,70.82,1764.26,2,3,Yes
CUST009014,Male,31,0,No,No,64,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Mailed Check,67.83,4387.92,2,4,No
CUST009015,Female,77,1,Yes,Yes,48,Yes,Cable,No,No,Yes,No,Yes,Yes,One year,Credit Card,63.27,3049.54,0,1,No
CUST009016,Female,70,1,Yes,Yes,34,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Two year,Mailed Check,78.77,2649.33,2,4,No
CUST009017,Male,32,0,Yes,No,66,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Mailed Check,64.79,4243.92,1,4,No
CUST009018,Male,28,0,Yes,No,60,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.0,1160.0,0,3,No
CUST009019,Male,62,1,Yes,Yes,10,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Bank Transfer,33.86,337.88,1,1,Yes
CUST009020,Male,54,0,No,No,64,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,40.84,2604.17,1,5,No
CUST009021,Male,59,0,Yes,No,17,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Credit Card,64.28,1040.87,0,5,No
CUST009022,Male,61,1,No,No,40,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-month,Mailed Check,64.46,2605.2,0,2,No
CUST009023,Male,25,0,No,No,47,Yes,Cable,No,Yes,Yes,Yes,No,No,Month-to-month,Electronic Check,81.77,3849.7,2,3,Yes
CUST009024,Female,79,1,Yes,Yes,52,No,Cable,Yes,No,No,Yes,No,Yes,Month-to-month,Mailed Check,67.35,3536.37,1,5,No
CUST009025,Male,40,0,No,No,62,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Bank Transfer,86.28,5366.95,1,4,Yes
CUST009026,Female,74,1,No,No,36,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,59.6,2122.39,1,5,Yes
CUST009027,Female,77,1,No,No,25,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Mailed Check,102.23,2511.17,1,4,Yes
CUST009028,Male,21,0,No,No,17,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Two year,Electronic Check,102.17,1779.09,2,5,No
CUST009029,Female,53,0,Yes,Yes,41,Yes,Cable,No,No,Yes,Yes,No,No,Month-to-month,Mailed Check,77.81,3227.51,1,5,Yes
CUST009030,Male,25,0,Yes,Yes,29,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic Check,49.91,1449.84,0,4,Yes
CUST009031,Male,78,1,No,No,36,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-month,Mailed Check,65.44,2360.07,0,3,Yes
CUST009032,Male,52,0,No,No,52,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Credit Card,62.82,3260.49,3,4,No
CUST009033,Male,79,1,Yes,Yes,13,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-month,Mailed Check,110.29,1453.9,1,1,Yes
CUST009034,Male,30,0,No,No,54,Yes,Cable,No,Yes,No,No,No,Yes,One year,Electronic Check,78.93,4268.25,0,1,Yes
CUST009035,Male,22,0,No,No,26,Yes,Fiber Optic,No,No,No,No,No,Yes,Two year,Credit Card,78.0,2046.64,1,5,No
CUST009036,Male,79,1,No,No,56,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-month,Mailed Check,66.6,3741.48,1,2,Yes
